frame_time,x,y,x_rotation,y_rotation,z_rotation,size
0.0,271,153,0.4809988737106323,-15.650885581970215,0.2071884423494339,17248
0.03333333333333333,270,153,1.3567795753479004,-15.636146545410156,0.04940693825483322,17515
0.06666666666666667,270,153,1.6670652627944946,-15.708648681640625,0.06249690800905228,17515
0.1,270,154,1.246789813041687,-15.782305717468262,-0.07444050908088684,17402
0.13333333333333333,270,154,0.5816038846969604,-15.848504066467285,-0.2702765464782715,17402
0.16666666666666666,270,154,0.9801008105278015,-15.81680965423584,-0.45921799540519714,17402
0.2,269,154,1.7533724308013916,-15.134937286376953,-0.3501995801925659,17825
0.23333333333333334,268,155,1.900881052017212,-15.460329055786133,-0.3426405191421509,17710
0.26666666666666666,267,153,1.9872467517852783,-13.788331031799316,-0.270244836807251,17595
0.3,266,156,1.301194429397583,-13.517569541931152,-1.0208802223205566,18564
0.3333333333333333,266,155,1.6587693691253662,-13.595209121704102,-0.7393413782119751,17980
0.36666666666666664,266,158,0.9202589988708496,-14.1404447555542,-0.9293286800384521,18802
0.4,266,159,1.954550862312317,-14.086979866027832,-1.1803168058395386,18840
0.43333333333333335,265,160,1.6061512231826782,-13.75607681274414,-1.4296365976333618,19118
0.4666666666666667,265,160,2.533637285232544,-13.959391593933105,-2.0650882720947266,19440
0.5,264,160,3.0108604431152344,-13.582390785217285,-2.103113889694214,19723
0.5333333333333333,265,160,3.260641098022461,-13.853766441345215,-1.5434308052062988,20130
0.5666666666666667,263,161,1.7168997526168823,-12.616506576538086,-1.8889154195785522,21294
0.6,262,161,2.1715335845947266,-11.653533935546875,-1.7890360355377197,21168
0.6333333333333333,261,162,1.6164889335632324,-10.712604522705078,-2.105304479598999,21294
0.6666666666666666,259,162,1.8082913160324097,-10.012984275817871,-1.91013765335083,21209
0.7,259,162,1.1604547500610352,-9.585400581359863,-1.9226617813110352,21632
0.7333333333333333,258,164,1.8275139331817627,-9.591203689575195,-2.1559836864471436,21672
0.7666666666666666,256,164,1.9075560569763184,-9.332976341247559,-2.4696407318115234,21971
0.8,256,165,2.0094845294952393,-9.868194580078125,-2.7866697311401367,22528
0.8333333333333334,255,165,1.3078409433364868,-9.37907600402832,-2.919602155685425,22575
0.8666666666666667,255,167,1.1743574142456055,-9.896023750305176,-3.2870497703552246,22704
0.9,256,168,2.4110350608825684,-10.014837265014648,-3.3308780193328857,23010
0.9333333333333333,256,170,2.617049217224121,-10.733171463012695,-3.5492117404937744,22880
0.9666666666666667,256,170,3.7467429637908936,-10.967754364013672,-4.122125148773193,22704
1.0,256,170,3.832951784133911,-11.035075187683105,-4.030191898345947,22575
1.0333333333333332,256,170,4.074935436248779,-11.908315658569336,-4.161432266235352,22575
1.0666666666666667,256,171,4.984124660491943,-12.31903076171875,-3.77596378326416,22880
1.1,256,171,5.0470685958862305,-11.902786254882812,-4.152745723724365,22880
1.1333333333333333,255,171,5.250452518463135,-13.993522644042969,-3.5541293621063232,23807
1.1666666666666667,255,171,6.628007888793945,-13.917720794677734,-3.3647096157073975,22575
1.2,255,172,6.476708889007568,-14.354242324829102,-3.3064560890197754,22704
1.2333333333333334,255,172,7.221854209899902,-14.534979820251465,-3.4594826698303223,22656
1.2666666666666666,255,172,7.974095344543457,-14.959609985351562,-3.5257322788238525,22528
1.3,255,172,7.936476230621338,-15.328545570373535,-3.3306283950805664,22656
1.3333333333333333,254,172,7.673655986785889,-15.55300521850586,-3.4808876514434814,22225
1.3666666666666667,254,172,7.7119622230529785,-15.652376174926758,-3.780367374420166,22528
1.4,254,172,8.224337577819824,-16.51474952697754,-3.7857539653778076,22656
1.4333333333333333,253,172,9.453147888183594,-17.23015785217285,-4.2189249992370605,22400
1.4666666666666666,253,171,13.056318283081055,-18.20561981201172,-3.8656013011932373,21971
1.5,252,171,12.932767868041992,-18.333345413208008,-3.4596590995788574,22272
1.5333333333333332,250,169,13.36011028289795,-18.222503662109375,-4.34112024307251,22317
1.5666666666666667,249,168,12.31618595123291,-17.212230682373047,-4.446526527404785,22144
1.6,249,167,11.582348823547363,-18.014095306396484,-4.74191427230835,20787
1.6333333333333333,248,166,9.871345520019531,-17.268091201782227,-4.346183776855469,20664
1.6666666666666667,248,163,8.727245330810547,-16.577987670898438,-4.932822227478027,20008
1.7,247,161,7.8357462882995605,-16.357919692993164,-5.825065612792969,19320
1.7333333333333334,245,159,7.9239115715026855,-16.653831481933594,-5.8192524909973145,18921
1.7666666666666666,244,156,6.585479736328125,-14.182791709899902,-6.346644878387451,18564
1.8,242,155,7.948315620422363,-15.773036003112793,-5.945024490356445,17365
1.8333333333333333,241,153,6.729127407073975,-15.014583587646484,-6.532994270324707,17284
1.8666666666666667,240,150,5.852516174316406,-13.565569877624512,-7.013163089752197,16986
1.9,239,148,5.1229448318481445,-14.222051620483398,-6.691180229187012,17284
1.9333333333333333,238,146,6.40520715713501,-13.421030044555664,-6.854669570922852,16644
1.9666666666666666,237,144,4.50996208190918,-14.594265937805176,-7.132091045379639,16385
2.0,236,142,4.541204452514648,-14.706686973571777,-7.485151767730713,15151
2.033333333333333,235,141,3.7054290771484375,-14.689434051513672,-7.120245456695557,15012
2.0666666666666664,234,139,4.447242736816406,-15.738874435424805,-7.006354808807373,15012
2.1,233,138,4.0345234870910645,-15.46731948852539,-7.2722601890563965,14766
2.1333333333333333,232,136,3.145442008972168,-16.072879791259766,-7.057028293609619,14766
2.1666666666666665,232,134,2.787504196166992,-16.011117935180664,-7.394865036010742,14522
2.2,231,132,3.2521400451660156,-16.26105308532715,-7.323479175567627,13635
2.2333333333333334,230,131,3.29424786567688,-17.523813247680664,-7.0340399742126465,13635
2.2666666666666666,230,130,1.9369663000106812,-17.935794830322266,-7.383131980895996,13500
2.3,228,128,1.318149209022522,-19.188438415527344,-7.586252689361572,13266
2.3333333333333335,228,127,0.10682158172130585,-18.628145217895508,-7.909204006195068,12936
2.3666666666666667,227,124,-0.7024309039115906,-18.36459732055664,-7.609745979309082,12544
2.4,225,122,-1.647172451019287,-20.260160446166992,-7.742363929748535,11970
2.433333333333333,225,120,-2.884145975112915,-20.19999885559082,-7.5550856590271,11656
2.466666666666667,224,119,-3.087372303009033,-20.581125259399414,-7.562564373016357,11346
2.5,224,117,-3.827011823654175,-20.621543884277344,-7.582902431488037,11374
2.533333333333333,223,115,-4.592341423034668,-20.151823043823242,-8.188299179077148,11186
2.5666666666666664,223,113,-5.79798698425293,-21.664411544799805,-7.702563762664795,10580
2.6,222,111,-4.764026165008545,-22.366853713989258,-7.807409763336182,9483
2.6333333333333333,222,110,-5.115582466125488,-22.339040756225586,-8.18331241607666,9288
2.6666666666666665,221,109,-6.245275020599365,-20.83797836303711,-8.598357200622559,9288
2.7,219,109,-6.472830295562744,-18.633878707885742,-7.811008930206299,9095
2.7333333333333334,218,111,-8.681386947631836,-15.011873245239258,-8.404176712036133,9265
2.7666666666666666,218,112,-8.163537979125977,-12.825963020324707,-7.831790447235107,9265
2.8,218,113,-9.138744354248047,-10.895214080810547,-8.698172569274902,9240
2.8333333333333335,217,112,-10.32225227355957,-12.263370513916016,-9.474525451660156,8904
2.8666666666666667,216,111,-10.03510856628418,-11.291879653930664,-8.196922302246094,8100
2.9,217,111,-9.641942977905273,-11.19715404510498,-7.834903240203857,7760
2.933333333333333,217,113,-5.564589023590088,-9.414419174194336,-7.787145137786865,7584
2.966666666666667,217,113,-3.8618342876434326,-9.840142250061035,-6.411418914794922,7332
3.0,217,114,-3.8774142265319824,-9.010283470153809,-7.068375110626221,7332
3.033333333333333,217,115,-5.641729354858398,-9.415508270263672,-7.377486705780029,7332
3.0666666666666664,217,117,-5.805980682373047,-8.467202186584473,-7.975167751312256,7663
3.1,217,118,-6.707022666931152,-8.233709335327148,-8.439663887023926,7821
3.1333333333333333,217,121,-6.6964616775512695,-6.900503635406494,-8.737923622131348,7920
3.1666666666666665,217,123,-6.884381294250488,-4.177824020385742,-7.299050807952881,7840
3.2,216,124,-6.0541768074035645,-3.7803521156311035,-6.282002925872803,7722
3.2333333333333334,215,124,-5.3452277183532715,-3.0801732540130615,-6.762409687042236,7979
3.2666666666666666,216,125,-5.515686988830566,0.6661163568496704,-6.294485569000244,7979
3.3,216,126,-5.0667195320129395,0.9854118227958679,-6.080338478088379,8137
3.3333333333333335,216,127,-4.102597236633301,3.0712223052978516,-6.147050380706787,8058
3.3666666666666667,216,127,-4.532782554626465,2.4719619750976562,-6.430885314941406,8137
3.4,217,128,-4.851734638214111,1.3832801580429077,-6.328021049499512,8320
3.433333333333333,218,128,-5.258727073669434,4.381304740905762,-6.794036865234375,8320
3.466666666666667,218,128,-4.464025497436523,4.393304824829102,-6.706286430358887,8320
3.5,219,128,-4.261143684387207,6.214273452758789,-6.12025260925293,8320
3.533333333333333,220,128,-4.217879772186279,4.899658679962158,-6.183281421661377,8320
3.5666666666666664,220,127,-3.8157870769500732,7.312931537628174,-6.260279655456543,8320
3.6,221,127,-2.1094396114349365,7.229273319244385,-5.215110778808594,8320
3.6333333333333333,221,126,-4.818037033081055,5.607697010040283,-4.836301326751709,8262
3.6666666666666665,222,125,-4.867359161376953,6.926249980926514,-5.029508590698242,8652
3.6999999999999997,222,126,-4.230410575866699,4.456685543060303,-5.450880527496338,8100
3.7333333333333334,223,124,-2.8061764240264893,4.913254261016846,-3.695671319961548,7920
3.7666666666666666,226,123,-3.4521396160125732,4.100683689117432,-4.094748497009277,7760
3.8,228,124,-3.3869175910949707,2.895923614501953,-1.2705212831497192,7680
3.8333333333333335,229,124,-3.1069254875183105,0.7556474208831787,-0.18902957439422607,7488
3.8666666666666667,231,123,-3.2368502616882324,-1.905588150024414,-0.2623308598995209,7488
3.9,233,123,-3.831674575805664,-2.633451223373413,0.8942973613739014,7584
3.933333333333333,235,123,-2.9965527057647705,-5.81402063369751,0.3991381525993347,7488
3.966666666666667,237,123,-3.711235761642456,-6.088368892669678,0.7454554438591003,7488
4.0,238,124,-3.4900717735290527,-5.889847755432129,0.7197977900505066,7840
4.033333333333333,240,122,-4.395314693450928,-6.633760452270508,1.6586679220199585,8181
4.066666666666666,242,123,-4.192063808441162,-8.440217971801758,1.4804015159606934,8080
4.1,243,123,-2.6153957843780518,-8.683526039123535,2.1865813732147217,8820
4.133333333333333,245,123,-3.2128381729125977,-11.8091402053833,2.336778402328491,8000
4.166666666666667,245,122,-3.4698374271392822,-12.128787994384766,1.6624552011489868,7979
4.2,247,122,-3.040722370147705,-13.128579139709473,1.4488310813903809,8080
4.233333333333333,248,122,-2.9040372371673584,-15.323756217956543,1.6320403814315796,8160
4.266666666666667,249,122,-2.7556068897247314,-16.2840576171875,1.3250011205673218,8240
4.3,249,122,-2.5648443698883057,-14.993020057678223,1.1037291288375854,8925
4.333333333333333,251,123,-3.4115076065063477,-17.81452751159668,-0.5063196420669556,8988
4.366666666666666,252,126,-2.7591497898101807,-18.499753952026367,-1.040683627128601,9460
4.4,253,128,-1.9005162715911865,-20.56587028503418,-2.7164745330810547,10120
4.433333333333334,253,127,0.8068869709968567,-20.241777420043945,-1.9823299646377563,9570
4.466666666666667,254,128,1.045509696006775,-20.257247924804688,-1.079482913017273,9396
4.5,255,127,0.7884129285812378,-20.535673141479492,-1.367578387260437,9592
4.533333333333333,256,128,1.4800516366958618,-21.080577850341797,-1.7224889993667603,10488
4.566666666666666,256,128,2.190490961074829,-20.96999168395996,-2.010805368423462,10695
4.6,257,129,3.380711793899536,-19.98916244506836,-1.6259875297546387,11067
4.633333333333333,259,129,3.5095338821411133,-20.790985107421875,-1.0631259679794312,11067
4.666666666666667,260,129,1.8308199644088745,-21.85752296447754,-1.6178525686264038,11160
4.7,260,129,4.129957675933838,-19.974443435668945,-1.1931995153427124,11400
4.733333333333333,261,129,3.4923598766326904,-21.313488006591797,-1.7367360591888428,11400
4.766666666666667,262,129,3.3589048385620117,-21.422306060791016,-1.3427759408950806,12152
4.8,262,129,3.388399600982666,-21.448877334594727,-1.1423877477645874,12375
4.833333333333333,262,131,5.253134727478027,-22.691650390625,-0.8241589665412903,12827
4.866666666666666,262,133,5.513962268829346,-21.07141876220703,-1.7420315742492676,13545
4.9,261,135,5.798017501831055,-21.163848876953125,-1.4757903814315796,13886
4.933333333333334,261,137,4.463855266571045,-18.687467575073242,-1.4097179174423218,14338
4.966666666666667,260,140,5.820224761962891,-16.919986724853516,-1.4567018747329712,14904
5.0,258,143,6.672616004943848,-14.294591903686523,-1.7442083358764648,15707
5.033333333333333,255,149,6.89574670791626,-11.654478073120117,-1.6221181154251099,17020
5.066666666666666,254,152,8.523195266723633,-9.888642311096191,-1.238728404045105,17595
5.1,253,154,9.178433418273926,-9.058176040649414,-1.6290724277496338,17632
5.133333333333333,253,153,11.48263931274414,-6.67755126953125,-1.4545944929122925,17284
5.166666666666667,252,151,12.470372200012207,-6.663140773773193,-1.0112793445587158,17880
5.2,250,151,11.142962455749512,-4.894715309143066,-1.58327317237854,18150
5.233333333333333,249,151,12.264778137207031,-5.995811939239502,-1.469414472579956,18029
5.266666666666667,249,154,13.676209449768066,-5.484964847564697,-1.3120934963226318,18300
5.3,248,155,12.833094596862793,-5.000733852386475,-1.4870004653930664,18422
5.333333333333333,246,156,13.722604751586914,-5.029433727264404,-1.2221041917800903,18422
5.366666666666666,244,158,13.804253578186035,-4.3986005783081055,-1.6050206422805786,19404
5.4,242,159,14.728921890258789,-3.3132433891296387,-1.6807140111923218,19812
5.433333333333334,239,158,14.995109558105469,-3.264878749847412,-2.2495782375335693,20769
5.466666666666667,238,161,15.369781494140625,-2.2140350341796875,-2.267648458480835,21320
5.5,236,162,14.992278099060059,-0.16208496689796448,-2.781219482421875,22512
5.533333333333333,235,162,15.484773635864258,-0.5602237582206726,-3.1590614318847656,21842
5.566666666666666,233,167,10.76343822479248,-0.24964012205600739,-3.8027403354644775,22140
5.6,234,175,15.14830493927002,1.5062023401260376,-6.447020530700684,23940
5.633333333333333,234,182,19.92178726196289,0.046307533979415894,-7.207455158233643,23520
5.666666666666667,233,186,23.215381622314453,-3.9595789909362793,-5.39054012298584,22468
5.7,233,187,23.228063583374023,-5.0645551681518555,-5.2158522605896,22742
5.733333333333333,233,188,21.892526626586914,-6.01200008392334,-4.999771595001221,22742
5.766666666666667,234,189,22.416427612304688,-6.3851494789123535,-4.922402858734131,23970
5.8,236,190,23.659011840820312,-7.083980560302734,-4.853098392486572,24882
5.833333333333333,236,190,23.510318756103516,-7.298324108123779,-4.975738048553467,24453
5.866666666666666,236,191,23.761783599853516,-8.19900894165039,-4.982148170471191,24336
5.9,236,191,24.026233673095703,-8.318177223205566,-5.4152750968933105,24048
5.933333333333334,236,193,24.759775161743164,-9.1134033203125,-5.101692199707031,23760
5.966666666666667,235,197,23.920930862426758,-8.452980995178223,-5.892561912536621,24568
6.0,234,199,24.812833786010742,-9.393070220947266,-5.686282157897949,24549
6.033333333333333,234,204,25.44440460205078,-9.857698440551758,-6.360363006591797,24696
6.066666666666666,236,207,25.313430786132812,-9.482507705688477,-6.638474941253662,25500
6.1,236,212,25.82891845703125,-9.694616317749023,-6.738918304443359,27612
6.133333333333333,236,215,25.704267501831055,-10.636147499084473,-5.829720973968506,28103
6.166666666666667,237,217,26.323795318603516,-11.387041091918945,-5.896679878234863,28980
6.2,238,220,27.966276168823242,-11.996441841125488,-5.900728702545166,29141
6.233333333333333,240,219,29.58047866821289,-12.558088302612305,-5.261841297149658,27966
6.266666666666667,240,219,29.61444091796875,-13.329785346984863,-5.350977420806885,27632
6.3,241,219,30.287517547607422,-13.611178398132324,-4.682192325592041,27632
6.333333333333333,242,218,29.846973419189453,-13.80337905883789,-4.310671329498291,27768
6.366666666666666,241,218,31.073930740356445,-14.558133125305176,-4.427555561065674,27590
6.4,241,214,30.96846580505371,-14.368759155273438,-4.027530670166016,26970
6.433333333333334,243,211,31.01125717163086,-13.94579792022705,-3.2244460582733154,25500
6.466666666666667,243,209,30.411386489868164,-14.265524864196777,-2.3721656799316406,25519
6.5,245,208,28.928932189941406,-14.031316757202148,-2.875154972076416,25032
6.533333333333333,248,205,28.609132766723633,-14.277198791503906,-2.0008137226104736,25350
6.566666666666666,248,205,28.34405517578125,-14.433012008666992,-1.182092308998108,24696
6.6,250,203,27.400495529174805,-14.678376197814941,-0.45760270953178406,24734
6.633333333333333,254,199,26.47294044494629,-14.76595687866211,0.08698442578315735,24108
6.666666666666667,256,197,26.30583381652832,-14.283208847045898,0.40047791600227356,23166
6.7,258,194,25.589553833007812,-15.336181640625,1.2444454431533813,22560
6.733333333333333,260,193,25.095664978027344,-15.306145668029785,1.7023009061813354,22680
6.766666666666667,261,193,23.668807983398438,-14.845663070678711,2.0190157890319824,22468
6.8,263,191,23.263402938842773,-14.929560661315918,2.647186279296875,23688
6.833333333333333,264,189,22.799213409423828,-15.025727272033691,2.7473175525665283,23520
6.866666666666666,268,186,21.526887893676758,-14.471518516540527,3.712949514389038,23520
6.8999999999999995,270,182,20.090450286865234,-14.37292766571045,4.089684009552002,22194
6.933333333333334,271,180,19.520862579345703,-13.188319206237793,4.313004493713379,22440
6.966666666666667,272,178,18.53144073486328,-12.649027824401855,4.80293607711792,22140
7.0,273,177,17.666213989257812,-12.007547378540039,5.044841766357422,22244
7.033333333333333,274,175,16.91412925720215,-10.732195854187012,5.291280746459961,21842
7.066666666666666,275,173,15.93010139465332,-9.650986671447754,5.482961177825928,22275
7.1,276,171,14.841038703918457,-8.978729248046875,5.490910053253174,21546
7.133333333333333,277,169,15.111777305603027,-8.44416332244873,6.131937026977539,20540
7.166666666666667,278,167,14.574247360229492,-8.274104118347168,6.7573723793029785,20670
7.2,277,166,13.847431182861328,-7.172640800476074,6.593203067779541,20253
7.233333333333333,278,166,15.671055793762207,-7.1233744621276855,6.368070602416992,20096
7.266666666666667,277,167,18.462196350097656,-4.679787635803223,5.361798286437988,20352
7.3,276,169,16.73358917236328,-3.3012070655822754,4.789402961730957,20769
7.333333333333333,275,170,15.45962905883789,-2.3798131942749023,4.866154193878174,20320
7.366666666666666,275,169,16.301448822021484,-2.2446813583374023,5.103122711181641,19557
7.3999999999999995,276,168,16.52859878540039,-1.006231665611267,4.79292631149292,20160
7.433333333333334,275,166,17.057804107666016,-0.47403454780578613,4.802894592285156,20320
7.466666666666667,275,164,16.409313201904297,-0.4611029326915741,4.512458801269531,19908
7.5,273,162,15.444951057434082,0.41377702355384827,4.040842533111572,19065
7.533333333333333,273,161,14.852660179138184,0.44182783365249634,3.9962570667266846,18666
7.566666666666666,271,161,14.993030548095703,1.067273736000061,3.611989974975586,18942
7.6,270,161,15.481599807739258,1.504544734954834,3.266749620437622,19782
7.633333333333333,269,164,16.481678009033203,1.283941626548767,3.323864698410034,20447
7.666666666666667,269,165,16.20160675048828,0.8639053106307983,2.7338502407073975,20034
7.7,268,167,17.011083602905273,1.3478102684020996,2.205228090286255,20412
7.733333333333333,267,168,16.532320022583008,1.5693721771240234,2.086073637008667,20412
7.766666666666667,265,167,17.465620040893555,2.4981210231781006,1.4847387075424194,19434
7.8,264,166,16.869626998901367,3.31717848777771,1.420217752456665,19311
7.833333333333333,263,166,17.73630714416504,2.911698341369629,1.272347092628479,20160
7.866666666666666,261,166,18.521711349487305,2.8870089054107666,1.0311589241027832,19782
7.8999999999999995,259,166,18.742029190063477,3.5457053184509277,1.2141611576080322,20034
7.933333333333334,256,166,18.725547790527344,3.6130452156066895,1.2029359340667725,19939
7.966666666666667,254,168,17.978885650634766,2.9206933975219727,0.3224177062511444,20382
8.0,252,170,17.80591583251953,2.7627503871917725,-0.5084329843521118,20410
8.033333333333333,250,176,18.71995735168457,2.574399948120117,-2.1888725757598877,20930
8.066666666666666,247,185,18.472660064697266,2.1292316913604736,-2.780308485031128,23085
8.1,246,190,22.307897567749023,3.427861213684082,-2.5146889686584473,22984
8.133333333333333,244,188,21.506481170654297,4.443687915802002,-2.8418664932250977,22610
8.166666666666666,243,188,21.89101219177246,2.9236371517181396,-2.9068410396575928,22512
8.2,243,187,22.248676300048828,2.3860442638397217,-2.8261454105377197,22512
8.233333333333333,242,186,21.67104721069336,1.6096858978271484,-2.986807107925415,22680
8.266666666666666,242,186,22.209392547607422,1.5064457654953003,-3.422274112701416,22712
8.3,241,187,22.055397033691406,1.2504723072052002,-3.5134778022766113,22576
8.333333333333334,239,186,22.42978858947754,1.8795887231826782,-4.163438320159912,21735
8.366666666666667,240,185,21.76195526123047,2.138226270675659,-4.022159576416016,21306
8.4,239,186,22.558767318725586,1.5461243391036987,-4.12852668762207,21465
8.433333333333334,239,188,22.2513370513916,1.2920180559158325,-4.065240859985352,21465
8.466666666666667,239,188,22.305362701416016,1.6959279775619507,-4.452805519104004,21195
8.5,239,189,23.19086456298828,1.5695452690124512,-4.1642537117004395,21465
8.533333333333333,240,191,25.821664810180664,1.2318083047866821,-4.3871870040893555,21624
8.566666666666666,242,193,27.13783073425293,1.0492656230926514,-3.285973310470581,22820
8.6,243,193,27.62000846862793,0.900373101234436,-3.03944730758667,22983
8.633333333333333,245,193,28.917457580566406,-1.2696945667266846,-3.470740795135498,22720
8.666666666666666,246,194,29.234403610229492,-1.8257719278335571,-3.701939344406128,23004
8.7,245,196,29.054397583007812,-2.7235195636749268,-3.999559164047241,23124
8.733333333333333,246,195,27.266244888305664,-3.7471201419830322,-3.828814744949341,22701
8.766666666666666,248,194,26.28769874572754,-4.4825439453125,-3.4830331802368164,21783
8.8,250,194,25.938138961791992,-5.043732166290283,-3.2385995388031006,21783
8.833333333333334,253,195,25.623228073120117,-6.1036906242370605,-3.108438730239868,22057
8.866666666666667,256,196,25.433156967163086,-6.657467842102051,-2.771005153656006,23100
8.9,257,194,24.92764663696289,-7.26420259475708,-2.2680392265319824,22820
8.933333333333334,258,193,22.51190948486328,-8.065156936645508,-2.351165533065796,21920
8.966666666666667,259,193,23.93689727783203,-9.034029960632324,-2.1583826541900635,21920
9.0,260,193,25.04254722595215,-10.228596687316895,-1.9731683731079102,21488
9.033333333333333,261,193,25.006362915039062,-11.006509780883789,-2.3121421337127686,21352
9.066666666666666,261,195,26.899133682250977,-12.277656555175781,-1.7809791564941406,22260
9.1,261,196,28.33963966369629,-12.758353233337402,-2.185481309890747,22540
9.133333333333333,261,196,27.84688377380371,-12.767654418945312,-2.4496841430664062,22540
9.166666666666666,262,197,28.284910202026367,-13.024921417236328,-2.025747537612915,23146
9.2,262,199,28.307571411132812,-13.094270706176758,-2.1840462684631348,22842
9.233333333333333,262,200,28.585180282592773,-13.244563102722168,-1.9489672183990479,23004
9.266666666666666,262,200,29.068317413330078,-13.285714149475098,-2.11037540435791,22560
9.3,262,200,29.823707580566406,-13.74238109588623,-1.2481621503829956,23023
9.333333333333334,262,201,29.303319931030273,-13.442161560058594,-1.2254621982574463,23452
9.366666666666667,262,201,29.372886657714844,-12.71492862701416,-1.1545430421829224,23288
9.4,262,202,28.590415954589844,-12.525163650512695,-0.7318562865257263,23904
9.433333333333334,262,201,27.936262130737305,-11.167404174804688,-0.658149242401123,23760
9.466666666666667,261,200,27.926589965820312,-9.95241928100586,-0.6109147071838379,23309
9.5,260,199,28.789365768432617,-9.186580657958984,-0.9460494518280029,23166
9.533333333333333,258,200,28.688003540039062,-9.244396209716797,-0.5329379439353943,24167
9.566666666666666,259,202,29.088163375854492,-7.303289890289307,-0.8932450413703918,24843
9.6,259,203,28.31046485900879,-4.892934799194336,-0.46567845344543457,25431
9.633333333333333,257,202,30.25471305847168,-4.532566547393799,-0.7303438782691956,24048
9.666666666666666,255,202,30.02532386779785,-3.3268299102783203,-0.8556129932403564,23004
9.7,252,201,32.103416442871094,-3.0394535064697266,-0.34184902906417847,23023
9.733333333333333,249,202,31.766340255737305,-2.0317811965942383,-0.6708750128746033,22737
9.766666666666666,248,203,31.208938598632812,-1.2656779289245605,-0.8429961800575256,22436
9.8,246,206,31.9780216217041,-0.76045161485672,-0.3356895446777344,23166
9.833333333333334,246,207,32.70834732055664,0.281026691198349,-0.6572080850601196,23472
9.866666666666667,245,209,29.941360473632812,1.846773386001587,-1.0880018472671509,23328
9.9,246,207,31.59442138671875,3.978534698486328,-0.24933503568172455,24420
9.933333333333334,242,206,32.24871063232422,5.738282203674316,-1.060116171836853,24124
9.966666666666667,236,207,33.66474533081055,8.775491714477539,-2.5997793674468994,22594
10.0,233,206,35.142269134521484,11.534781455993652,-3.916645050048828,22294
10.033333333333333,229,205,35.24606704711914,13.299339294433594,-3.886199474334717,23520
10.066666666666666,228,203,34.45828628540039,15.092615127563477,-5.420657157897949,24436
10.1,228,198,33.377071380615234,15.621845245361328,-6.121248722076416,23680
10.133333333333333,227,194,32.249664306640625,16.717193603515625,-6.3533196449279785,23976
10.166666666666666,227,191,30.435396194458008,17.248315811157227,-6.375247478485107,25012
10.2,226,188,29.170984268188477,17.68129539489746,-6.548395156860352,23452
10.233333333333333,225,184,28.76186180114746,18.662546157836914,-6.021561145782471,22701
10.266666666666666,223,179,28.810470581054688,19.032840728759766,-6.863463878631592,22120
